name,lat,lon,population,state,district
Bhulath Gharbi,31.54279,75.50755,10669,Punjab,Kapurthala
Bhokardan,20.2583,75.76997,24416,Maharashtra,Jalna
Bhokar,19.21933,77.66962,32899,Maharashtra,Nanded
Bhojudih,23.63962,86.44105,9109,Jharkhand,Bokaro
Bhogpur,31.55442,75.64271,18008,Punjab,Jalandhar
Bhiwani,28.79304,76.13968,196057,Haryana,Bhiwani
Bhiwandi,19.30023,73.05881,874032,Maharashtra,Thane
Bhitarwar,25.79216,78.11085,19096,Madhya Pradesh,Gwalior
Bhinmal,24.99944,72.27141,47932,Rajasthan,Jalore
Bhinga,27.70283,81.9343,22016,Uttar Pradesh,Shrawasti
Bhindar,24.50235,74.18551,17878,Rajasthan,Udaipur
Bhind,26.56671,78.78728,197585,Madhya Pradesh,Bhind
Bhimunipatnam,17.89017,83.45203,55082,Andhra Pradesh,Visakhapatnam
Bhim Tal,29.34447,79.56336,6625,Uttarakhand,Nainital
Bhimpur,20.45,72.88333,10936,Dadra and Nagar Haveli and Daman and Diu,Daman District
Bhimavaram,16.54078,81.52322,146961,Andhra Pradesh,West Godavari
Bhim,25.73804,74.08013,11568,Rajasthan,Rajsamand
Bhilwara,25.34707,74.64081,359483,Rajasthan,Bhilwara District
Bhiloda,23.7676,73.24704,16074,Gujarat,Arvalli
Bhilai,21.20919,81.4285,627734,Chhattisgarh,Durg
Bhikkiwind Uttar,31.34943,74.70271,20526,Punjab,Tarn Taran
Bhikhi,30.05918,75.535,17825,Punjab,Mansa
Bhikangaon,21.86764,75.96391,16217,Madhya Pradesh,Khargone
Bhigvan,18.3007,74.76701,8753,Maharashtra,Pune Division
Bhetia,22.79321,86.14098,174355,Jharkhand,Saraikela
Bheraghat,23.13168,79.80107,6657,Madhya Pradesh,Jabalpur
Bhelai,22.3093,82.60953,27158,Chhattisgarh,Korba
Bhayavadar,21.85523,70.24791,19458,Gujarat,Rajkot
Bhayandar,19.30157,72.85107,809378,Maharashtra,Thane
Bhawanipatna,19.90717,83.16697,69045,Odisha,Kalahandi
Bhawanigarh,30.26685,76.03854,22320,Punjab,Sangrur
Bhawani Mandi,24.41582,75.83552,42283,Madhya Pradesh,Mandsaur
Bhavnagar,21.76287,72.15331,605882,Gujarat,Bhavnagar
Bhavani,11.44553,77.68215,39744,Tamil Nadu,Erode
Bhattiprolu,16.1026,80.78074,18001,Andhra Pradesh,Bapatla
Bhatpara,22.86643,88.40113,483129,West Bengal,North 24 Parganas
Bhatkal,13.98534,74.55531,32000,Karnataka,Uttar Kannada
Bathinda,30.20747,74.93893,285788,Punjab,Bathinda
Bhatgaon,21.15,81.7,8044,Chhattisgarh,Raipur
Bhatapara,21.735,81.94711,57537,Chhattisgarh,Baloda Bazar
Bhusawar,27.03895,77.04849,19946,Rajasthan,Bharatpur
Bharweli,21.83732,80.22706,10357,Madhya Pradesh,Balaghat
Bharwari,25.56078,81.49164,16411,Uttar Pradesh,Kaushambi District
Bharuch,21.69482,72.9805,169007,Gujarat,Bharuch
Bharthana,26.75231,79.2218,41055,Uttar Pradesh,District Etawah
Bharatpur,27.21731,77.49009,252838,Rajasthan,Bharatpur
Bhanvad,21.93053,69.78081,22142,Gujarat,Devbhumi Dwarka
Bhanpuri,21.0919,80.93218,17270,Chhattisgarh,Raj Nandgaon
Bhanpura,24.513,75.7469,21013,Madhya Pradesh,Mandsaur
Bhanjanagar,19.92719,84.58201,20647,Odisha,Ganjam
Bhander,25.73581,78.74555,25204,Madhya Pradesh,Datia
Bhandara,21.16817,79.64885,91845,Maharashtra,Bhandara
Bhalki,18.04348,77.206,40333,Karnataka,Bidar
Bhakhara,20.89953,81.60284,7547,Chhattisgarh,Dhamtari
Bhaisa,19.11285,77.96336,49764,Telangana,Nirmal
Bhairamgarh,19.00641,81.05917,9026,Chhattisgarh,Bijapur
Bhainsdehi,21.64491,77.63023,16400,Madhya Pradesh,Betul
Bhagwantnagar,26.22383,80.7575,6596,Uttar Pradesh,District Unnao
Bhagalpur,25.24446,86.97183,400146,Bihar,Bhagalpur
Bhadson,30.50666,76.24707,7260,Punjab,Patiala
Bhadreswar,22.82449,88.33841,121662,West Bengal,Hugli
Bhadravati,13.84846,75.70502,163903,Karnataka,Shimoga
Bhadrak,21.05447,86.5156,121338,Odisha,Bhadrak
Bhadrachalam,17.66846,80.88887,50087,Telangana,Bhadradri Kothagudem
Bhadra,29.10298,75.17138,40662,Rajasthan,Hanumangarh
Bhadohi,25.39526,82.5703,78568,Uttar Pradesh,Bhadohi
Bhadgaon,20.66905,75.22937,37214,Maharashtra,Jalgaon
Bhadaur,30.47651,75.33049,18561,Punjab,Barnala
Bhadasar,28.31457,74.28952,33006,Rajasthan,Churu District
Bhadarwah,32.97941,75.71723,13429,Jammu and Kashmir,Doda
Bhachau,23.29858,70.34279,39532,Gujarat,Kutch
Bhabhua,25.04049,83.60749,50179,Bihar,Kaimur District
Bhabhra,22.53048,74.32846,10968,Madhya Pradesh,Alirajpur
Bhabhar,24.07165,71.59745,21894,Gujarat,Banas Kantha
Beypore,11.17151,75.80611,70751,Kerala,Kozhikode
Bewar,27.21869,79.29761,23280,Uttar Pradesh,Mainpuri
Betul Bazar,21.85572,77.92913,10630,Madhya Pradesh,Betul
Betul,21.90056,77.90229,103330,Madhya Pradesh,Betul
Bettiah,26.80229,84.50311,132209,Bihar,Pashchim Champaran
Bethamangala,13.00846,78.32824,10413,Karnataka,Kolar
Betma,22.68653,75.61456,15999,Madhya Pradesh,Indore
Betamcherla,15.45144,78.14797,38994,Andhra Pradesh,Nandyal
Beswan,27.63792,77.88019,5897,Uttar Pradesh,Aligarh
Berla,21.52585,81.4784,5165,Chhattisgarh,Bemetara
Beriwala,28.70463,72.64192,11831,Rajasthan,Bikaner District
Beri Khas,28.70146,76.57708,16727,Haryana,Jhajjar
Berhait,24.88997,87.60728,9753,Jharkhand,Sahibganj
Berasia,23.63134,77.43351,30951,Madhya Pradesh,Bhopal
Beohari,24.02423,81.37831,24545,Madhya Pradesh,Shahdol
Beniganj,27.29293,80.44364,10418,Uttar Pradesh,Hardoi
Benaulim,15.26435,73.92812,11919,Goa,South Goa
Bemetara,21.71556,81.53423,28536,Chhattisgarh,Bemetara
Belur,13.16558,75.86519,22484,Karnataka,Hassan
Belur,11.70752,78.41437,9281,Tamil Nadu,Salem
Beltangadi,13.98333,75.3,7676,Karnataka,Shimoga
Belsand,26.44365,85.40076,20566,Bihar,Sitamarhi
Belonia,23.25178,91.45407,19996,Tripura,South Tripura
Belluru,12.9814,76.73308,7626,Karnataka,Mandya
Ballari,15.14205,76.92398,410445,Karnataka,Ballari
Beliator,23.32052,87.22081,6014,West Bengal,Bankura
Belagavi,15.85212,74.50447,490045,Karnataka,Belgaum
Beldanga,23.93428,88.26018,27489,West Bengal,Murshidabad
Belaguntha,19.88249,84.63801,11297,Odisha,Ganjam
Bela,25.92058,81.99629,73992,Uttar Pradesh,District Pratapgarh
Behror,27.88832,76.28108,29531,Rajasthan,Alwar
Behat,30.1718,77.6139,18223,Uttar Pradesh,District Saharanpur
Begusarai,25.41853,86.13389,252008,Bihar,Begusarai
Begun,24.98333,75.0,20836,Rajasthan,Chittaurgarh
Begowal,31.61152,75.52135,10175,Punjab,Kapurthala
Begamganj,23.59917,78.34064,34031,Madhya Pradesh,Raisen
Bedla,24.63447,73.69461,5766,Rajasthan,Udaipur
Bedi,22.50143,70.04363,21327,Gujarat,Jamnagar
Bed,22.43103,69.89983,8229,Gujarat,Jamnagar
Beawar,26.10119,74.32028,151152,Rajasthan,Ajmer
Bazpur,29.15299,79.10814,23900,Uttarakhand,Udham Singh Nagar
Bayana,26.90791,77.28985,38502,Rajasthan,Bharatpur
Bayad,23.2234,73.21491,17886,Gujarat,Arvalli
Bawani Khera,28.94919,76.03108,20289,Haryana,Bhiwani
Bawana,28.7982,77.03431,73680,Delhi,North Delhi
Bawal,28.07184,76.58312,16776,Haryana,Rewari District
Baud,20.83773,84.32618,20424,Odisha,Baudh
Batala,31.80921,75.20294,158621,Punjab,Gurdaspur
Baswa,27.14955,76.58345,22515,Rajasthan,Dausa
Basugaon,26.46742,90.41951,13849,Assam,Chirang
Basudebpur,21.11974,86.72896,33690,Odisha,Bhadrak
Basti,26.78817,82.71617,115115,Uttar Pradesh,Basti
Bastar,19.20306,81.92959,10048,Chhattisgarh,Bastar
Basoda,23.85153,77.93652,78289,Madhya Pradesh,Vidisha
Basni,27.17232,73.64519,29187,Rajasthan,Nagaur District
Basna,21.27885,82.8267,10345,Chhattisgarh,Mahasamund
Basmat,19.32872,77.15746,68846,Maharashtra,Hingoli
Basirhat City,22.66142,88.85477,143007,West Bengal,North 24 Parganas
Basi,30.6885,76.40111,20288,Punjab,Fatehgarh Sahib
Basi,30.58813,76.84498,26295,Punjab,Ajitgarh
Basi,26.8315,76.04856,26029,Rajasthan,Jaipur
Basavana Bagevadi,16.57278,75.97252,33198,Karnataka,Bijapur
Basavakalyan,17.87445,76.94972,69717,Karnataka,Bidar
Barwani,22.03232,74.89982,55504,Madhya Pradesh,Barwani
Barwala,29.36747,75.90809,43384,Haryana,Hisar
Barwah,22.25394,76.03853,26459,Madhya Pradesh,Khargone
Barwadih,23.8478,84.11049,7888,Jharkhand,Latehar
Baruni,25.47509,85.96813,84888,Bihar,Begusarai
Baruipur,22.36544,88.4325,53128,West Bengal,South 24 Parganas
Barsur,19.13556,81.38394,6636,Chhattisgarh,Dakshin Bastar Dantewada
Barshi,18.23454,75.69275,118722,Maharashtra,Solapur
Barsana,27.64802,77.3764,9815,Uttar Pradesh,Mathura
Barpeta,26.32293,91.00632,48824,Assam,Barpeta
Barpathar,26.28709,93.88844,7657,Assam,Golaghat
Barpali,21.19005,83.58721,20850,Odisha,Baragarh
Baroda,25.5,76.65,18437,Madhya Pradesh,Sheopur
Chhipa Barod,24.62361,76.70783,18837,Rajasthan,Baran
Barod,23.78891,75.81159,13834,Madhya Pradesh,Agar Malwa
Barnala,30.37451,75.5487,116449,Punjab,Barnala
Barnagar,23.0489,75.37804,36438,Madhya Pradesh,Ujjain
Barmer,25.74572,71.39211,96225,Rajasthan,Barmer District
Barkuhi,22.19011,78.70472,9895,Madhya Pradesh,Chhindwara
Barkot,30.80861,78.20596,7725,Uttarakhand,Uttarkashi
Barki Saria,24.17594,85.88938,24134,Jharkhand,Giridih
Barkhera Kalan,28.45209,79.80655,11209,Uttar Pradesh,District Pilibhit
Barka Kana,23.62118,85.46748,18475,Jharkhand,Ramgarh
Barjora,23.42754,87.29037,12294,West Bengal,Bankura
Barjala,23.6182,91.35596,17998,Tripura,Sepahijala
Bari Sadri,24.41339,74.47331,15713,Rajasthan,Chittaurgarh
Baripada,21.93458,86.72852,116849,Odisha,Mayurbhanj
Bariarpur,25.28791,86.57643,14595,Bihar,Munger
Bari,26.64661,77.61634,62721,Rajasthan,Dhaulpur
Barhiya,25.28814,86.02055,43045,Bihar,Lakhisarai
patamda,24.3,85.41667,10655,Jharkhand,Hazaribag
Barhi,23.90326,80.81516,13946,Madhya Pradesh,Katni
Barharwa,24.85711,87.77896,12617,Jharkhand,Sahibganj
Badamba,20.41912,85.34463,6284,Odisha,Cuttack
Barhagarh,19.64503,84.40791,6982,Odisha,Ganjam
Barh,25.48339,85.70928,61470,Bihar,Patna
Bargur,12.54288,78.35735,16366,Tamil Nadu,Krishnagiri
Bargi,22.99138,79.8755,17588,Madhya Pradesh,Jabalpur
Barghat,22.03065,79.7328,12100,Madhya Pradesh,Seoni
Bargarh,21.33348,83.61905,80625,Odisha,Baragarh
Bareli,23.00445,78.2301,34663,Madhya Pradesh,Raisen
Barela,23.09678,80.05084,12620,Madhya Pradesh,Jabalpur
Bareja,22.84863,72.59137,19690,Gujarat,Ahmadabad
Bareilly,28.36678,79.43167,745435,Uttar Pradesh,Bareilly
Bardoli,21.12297,73.11151,60821,Gujarat,Surat
Barddhaman,23.25572,87.85691,301725,West Bengal,Purba Bardhaman
Bar Bigha,25.21855,85.7332,41758,Bihar,Sheikhpura
Baraut,29.10199,77.26334,93544,Uttar Pradesh,Baghpat
Barauni,25.68514,78.37537,10309,Madhya Pradesh,Datia
Barauli,26.38109,84.58648,41877,Bihar,Gopalganj
Barauda,23.55753,75.24894,8700,Madhya Pradesh,Ratlam
Barasat,22.72154,88.48198,298127,West Bengal,North 24 Parganas
Baranagar,22.64132,88.37727,260072,West Bengal,North 24 Parganas
Baran,25.1,76.51667,117992,Rajasthan,Baran
Baramula,34.209,74.34285,77276,Jammu and Kashmir,Baramula
Baramkela,21.56494,83.26114,5600,Chhattisgarh,Sarangarh Bilaigarh
Baramati,18.15174,74.57767,54415,Maharashtra,Pune Division
Barakpur,22.76602,88.36336,148174,West Bengal,North 24 Parganas
Baragaon,25.47554,78.71224,8655,Uttar Pradesh,Jhansi
Baragaon,25.42936,82.81709,11362,Uttar Pradesh,Varanasi
Bara Bazar,22.56667,88.35,7985,West Bengal,Kolkata
Bapatla,15.90422,80.46743,70777,Andhra Pradesh,Bapatla
Baonli,26.32611,76.22829,15300,Rajasthan,Sawai Madhopur
Baola,22.82844,72.36364,42458,Gujarat,Ahmadabad
Banur,30.55407,76.71948,18775,Punjab,Ajitgarh
Bantval,12.8905,75.03489,40155,Karnataka,Dakshina Kannada
Bantva,21.48815,70.07576,15291,Gujarat,Junagadh
Banswara,23.54109,74.4425,101017,Rajasthan,Banswara District
Banswada,18.37725,77.88007,28384,Telangana,Kamareddy
Banskhoh,26.83089,76.15205,11150,Rajasthan,Jaipur
Bansi,27.17749,82.93442,39926,Uttar Pradesh,Siddharthnagar
Bansgaon,26.55032,83.34503,14282,Uttar Pradesh,Gorakhpur
Bansdih,25.88377,84.21827,21457,Uttar Pradesh,Ballia
Bansbaria,22.95387,88.40098,108474,West Bengal,Hugli
Banposh,22.24834,84.81044,10430,Odisha,Sundargarh
Bannur,12.33295,76.86201,25455,Karnataka,Mysore
Banmankhi,25.88857,87.19421,26806,Bihar,Purnia
Bankura,23.23241,87.0716,133966,West Bengal,Bankura
Banki,20.37912,85.52953,17521,Odisha,Cuttack
Bankapur,14.92295,75.26221,22529,Karnataka,Haveri
Banka,24.88091,86.92257,45977,Bihar,Banka
Bangomunda,20.34302,82.91136,5759,Odisha,Balangir
Bangarmau,26.8912,80.21149,37425,Uttar Pradesh,District Unnao
Bangarapet,12.99116,78.17804,44849,Karnataka,Kolar
Bangaon,26.41667,91.33333,5873,Assam,Nalbari
Bangaon,25.86728,86.51152,60000,Bihar,Saharsa
Bangaon,23.04553,88.83084,111693,West Bengal,North 24 Parganas
Banganapalle,15.31771,78.22669,25325,Andhra Pradesh,Nandyal
Bengaluru,12.97194,77.59369,8495492,Karnataka,Bangalore Urban
Banga,31.18874,75.99495,20906,Punjab,Shahid Bhagat Singh Nagar
Bonaigarh,21.82189,84.952,7080,Odisha,Sundargarh
Bandora,15.40823,73.98129,12819,Goa,North Goa
Bandipura,34.41728,74.64308,37081,Jammu and Kashmir,Bandipore
Bandikui,27.05087,76.57325,44664,Rajasthan,Dausa
Banda,25.47758,80.33491,152218,Uttar Pradesh,District Banda
Banda,24.04488,78.96094,30923,Madhya Pradesh,Sagar
Banda,15.81181,73.86118,6611,Maharashtra,Sindhudurg
Banavar,13.41029,76.16314,7827,Karnataka,Hassan
Banat,29.46355,77.35478,21580,Uttar Pradesh,Shamli
Banapur,19.77889,85.17033,17499,Odisha,Khordha
Bamor Kalan,24.89298,78.15105,27860,Madhya Pradesh,Shivpuri
Bamora,24.05539,78.08925,8493,Madhya Pradesh,Sagar
Bamna,23.09454,74.76164,9034,Madhya Pradesh,Jhabua
Bamhni,22.48221,80.37157,10266,Madhya Pradesh,Mandla
Bamboo Flat,11.7,92.71667,7962,Andaman and Nicobar,
Bambolim,15.46361,73.8531,6885,Goa,North Goa
Bamaur,26.33895,78.10104,32838,Madhya Pradesh,Morena
Balussheri,11.44738,75.82944,27363,Kerala,Kozhikode
Balurghat,25.22099,88.77732,153279,West Bengal,Dakshin Dinajpur
Balugaon,20.17838,85.11327,17238,Odisha,Nayagarh District
Balugan,19.73333,85.21667,17645,Odisha,Puri
Balrampur,27.42949,82.18545,77396,Uttar Pradesh,Balrampur
Balotra,25.83242,72.24,74496,Rajasthan,Barmer District
Baloda Bazar,21.65678,82.16062,26632,Chhattisgarh,Baloda Bazar
Baloda,22.1389,82.48171,13630,Chhattisgarh,Janjgir-Champa
Balod,20.73081,81.20578,23648,Chhattisgarh,Balod
Bali,22.64859,88.34115,296973,West Bengal,Haora
Ballia,25.42139,86.31445,47550,Bihar,Begusarai
Ballarpur,19.84696,79.34578,92146,Maharashtra,Chandrapur
Balimila,18.25167,82.10659,12008,Odisha,Malkangiri
Baliguda,20.19966,83.90938,16611,Odisha,Kandhamal
Bali Chak,22.36482,87.55304,12957,West Bengal,Paschim Medinipur
Bali,25.19725,73.29117,19880,Rajasthan,Pali District
Balasore,21.49266,86.93348,144373,Odisha,Baleshwar
Baldeogarh,24.75619,79.06715,9079,Madhya Pradesh,Tikamgarh
Baldev,27.40684,77.82214,10536,Uttar Pradesh,Mathura
Balarampur,23.09714,86.22292,22847,West Bengal,Puruliya
Balapur,20.66612,76.77386,44594,Maharashtra,Akola
Balangir,20.70419,83.49029,98238,Odisha,Balangir
Balagunda,22.1,85.36667,11708,Odisha,Kendujhar
Balaghat,21.8156,80.18845,84261,Madhya Pradesh,Balaghat
Balachor,31.06062,76.30166,21631,Punjab,Shahid Bhagat Singh Nagar
Buxwaha,24.25106,79.28618,10216,Madhya Pradesh,Chhatarpur
Bakhtiyarpur,25.46179,85.53179,34533,Bihar,Patna
Bakhri,25.59889,86.26074,40043,Bihar,Begusarai
Bakewar,26.66226,79.17625,14217,Uttar Pradesh,District Etawah
Bakani,24.28624,76.23709,9812,Rajasthan,Jhalawar District
Bajna,27.89793,77.67836,7673,Uttar Pradesh,Mathura
Budge Budge,22.48275,88.18176,76837,West Bengal,South 24 Parganas
Viratnagar,27.43538,76.18297,20568,Rajasthan,Jaipur
Bairagnia,26.74063,85.27323,42895,Bihar,Sitamarhi
Byndoor,13.86667,74.63333,20323,Karnataka,Udupi
Bail-Hongal,15.8137,74.85895,49182,Karnataka,Belgaum
Baikunthpur,23.26206,82.56051,28431,Chhattisgarh,Koriya
Baikunthpur,24.72768,81.40975,10282,Madhya Pradesh,Rewa
Baihar,22.10133,80.54967,16650,Madhya Pradesh,Balaghat
Baidyabati,22.78498,88.32586,115504,West Bengal,Hugli
Bahua,25.83942,80.62255,10243,Uttar Pradesh,Fatehpur
Bahsuma,29.20063,77.97221,11157,Uttar Pradesh,Meerut
Bahraigh,27.57429,81.59474,182218,Uttar Pradesh,Bahraich
Bahjoi,28.39502,78.62659,33752,Uttar Pradesh,Sambhal
Baheri,28.77416,79.4974,63953,Uttar Pradesh,Bareilly
Baharampur,24.10473,88.25155,180547,West Bengal,Murshidabad
Bahadurgarh,28.69287,76.93555,170767,Haryana,Jhajjar
Bahadurganj,26.26172,87.82443,36993,Bihar,Kishanganj
Bah,26.86912,78.59385,15359,Uttar Pradesh,Agra
Bagula,23.33664,88.64109,20999,West Bengal,Nadia
Bagra,23.73333,86.31667,11364,Jharkhand,Dhanbad
Bagli,22.64124,76.34877,10764,Madhya Pradesh,Dewas
Bagicha,22.9773,83.65705,10427,Chhattisgarh,Jashpur
Baghpat,28.94485,77.21865,41766,Uttar Pradesh,Baghpat
Bagdogra,26.69929,88.31177,17372,West Bengal,Darjeeling
Bagha Purana,30.68809,75.09838,25206,Punjab,Moga
Baghamara,25.18954,90.64789,13131,Meghalaya,South Garo Hills
Bag,22.35905,74.79052,9274,Madhya Pradesh,Dhar
Bageshwar,29.83738,79.77161,8708,Uttarakhand,Bageshwar
Bagepalli,13.78338,77.79667,27011,Karnataka,Chikkaballapur
Bagbahra,21.04606,82.3864,19529,Chhattisgarh,Mahasamund
Bagasra,21.48719,70.95516,34521,Gujarat,Amreli
Bagar,28.18784,75.50012,15670,Rajasthan,Jhunjhunu District
Bagalkot,16.18673,75.69614,111933,Karnataka,Bagalkot
Bagaha,27.09918,84.09003,112634,Bihar,Pashchim Champaran
Bagaha,24.52898,85.06019,91383,Bihar,Gaya
Badvel,14.7451,79.06288,70626,Andhra Pradesh,YSR district
Baduria,22.74431,88.78655,49547,West Bengal,North 24 Parganas
Badshahpur,28.39317,77.04919,15593,Haryana,Gurugram district
Badnawar,23.02181,75.23268,20917,Madhya Pradesh,Dhar
Badlapur,19.15516,73.26553,174226,Maharashtra,Thane
Badhni Kalan,30.6813,75.29087,6786,Punjab,Moga
Badgam,34.01524,74.72074,15338,Jammu and Kashmir,Badgam
Badarwas,24.97516,77.5649,13571,Madhya Pradesh,Shivpuri
Badarpur,24.86852,92.59606,13298,Assam,Hailakandi
Badami,15.91495,75.67683,30943,Karnataka,Bagalkot
Badagara,11.59776,75.58142,76493,Kerala,Kozhikode
Bada Barabil,22.11186,85.38684,56870,Odisha,Kendujhar
Bachhrawan,26.4709,81.1158,12809,Uttar Pradesh,District Raebareli
Bachhraon,28.92694,78.23456,29232,Uttar Pradesh,Amroha
Babugarh,28.72353,77.84677,7156,Uttar Pradesh,Hapur
Babrala,28.26419,78.4056,16670,Uttar Pradesh,Sambhal
Babra,21.84577,71.30544,25270,Gujarat,Amreli
Babina,25.23947,78.47028,35538,Uttar Pradesh,Jhansi
Baberu,25.54711,80.70443,15607,Uttar Pradesh,District Banda
Babai,27.8876,75.76223,10620,Rajasthan,Jhunjhunu District
Babai,22.70256,77.93494,16741,Madhya Pradesh,Narmadapuram district
Baba Bakala,31.55545,75.26389,8946,Punjab,Amritsar
Azamgarh,26.06832,83.18358,116644,Uttar Pradesh,Azamgarh
Ayyampettai,10.90141,79.17984,16263,Tamil Nadu,Thanjavur
Ayyampalaiyam,10.22528,77.74849,12175,Tamil Nadu,Dindigul
Ayodhya,26.79909,82.2047,53293,Uttar Pradesh,Ayodhya
Ayakudi,10.44992,77.55198,27156,Tamil Nadu,Dindigul
Awantipur,33.91978,75.01515,12647,Jammu and Kashmir,Pulwama
Avanigadda,16.02148,80.91808,25761,Andhra Pradesh,Krishna
Avinashi,11.19297,77.26865,28868,Tamil Nadu,Tiruppur
Avadi,13.1147,80.10981,345996,Tamil Nadu,Thiruvallur
Ausa,18.24728,76.4993,36118,Maharashtra,Latur
Auras,26.91414,80.50792,6591,Uttar Pradesh,District Unnao
Aurangabad,24.75204,84.3742,102244,Bihar,Aurangabad
Aurangabad,19.87757,75.34226,1175116,Maharashtra,Aurangabad
Auraiya,26.46517,79.50918,70508,Uttar Pradesh,Auraiya
Aurad,18.25397,77.41761,19849,Karnataka,Bidar
Attur,11.59414,78.60143,61793,Tamil Nadu,Salem
Attingal,8.69609,76.81507,37346,Kerala,Thiruvananthapuram
Attili,16.7,81.6,68196,Andhra Pradesh,West Godavari
Attibele,12.77809,77.77259,20532,Karnataka,Bangalore Urban
Attayampatti,11.53272,78.05363,13852,Tamil Nadu,Salem
Attani,11.52205,77.51219,8430,Tamil Nadu,Erode
Atru,24.87686,76.66105,11141,Rajasthan,Baran
Atraulia,26.3333,82.94727,11847,Uttar Pradesh,Azamgarh
Atrauli,28.02964,78.28571,47512,Uttar Pradesh,Aligarh
Athner,21.62382,77.91523,11915,Madhya Pradesh,Betul
Atmakur,16.33802,77.80855,12297,Telangana,Wanaparthy
Atmakur,15.88109,78.58704,35137,Andhra Pradesh,Nandyal
Adirampattinam,10.34059,79.37905,31066,Tamil Nadu,Thanjavur
Athani,16.72613,75.06421,47842,Karnataka,Belgaum
Athagarh,20.51999,85.62965,17304,Odisha,Cuttack
Ateli Mandi,28.1008,76.2598,7619,Haryana,Mahendragarh
Atarra,25.28618,80.57155,46168,Uttar Pradesh,District Banda
Asind,25.7342,74.33278,16611,Rajasthan,Bhilwara District
Asika,19.61114,84.65998,21428,Odisha,Ganjam
Asifabad,19.35851,79.28415,23059,Telangana,Kumuram Bheem Asifabad
Ashti,19.37671,76.2252,13084,Maharashtra,Jalna
Ashti,18.80519,75.17562,11972,Maharashtra,Bid
Ashta,23.01754,76.72208,53184,Madhya Pradesh,Sehore
Ashta,16.94943,74.40936,37105,Maharashtra,Sangli
Ashoknagar,24.57578,77.73123,81828,Madhya Pradesh,Ashoknagar
Asarganj,25.15046,86.68639,6327,Bihar,Munger
Asansol,23.68333,86.98333,504271,West Bengal,Paschim Bardhaman
Asangaon,19.43866,73.30594,13104,Maharashtra,Thane
Asandh,29.52119,76.60552,27125,Haryana,Karnal
Arwal,25.24281,84.66571,51849,Bihar,Arwal
Arvi,20.99585,78.22914,42822,Maharashtra,Wardha
Aruppukkottai,9.5096,78.09588,87722,Tamil Nadu,Virudhunagar
Arumuganeri,8.5688,78.09091,27266,Tamil Nadu,Thoothukkudi
Arumbavur,11.38096,78.72965,12467,Tamil Nadu,Perambalur
Arukutti,9.86667,76.35,17944,Kerala,Alappuzha
Arsikere,13.31446,76.25704,53216,Karnataka,Hassan
Aron,24.38109,77.41739,28010,Madhya Pradesh,Guna
Noria,32.52095,74.79845,9662,Jammu and Kashmir,Jammu
Arkalgud,12.76171,76.06035,16810,Karnataka,Hassan
Ariyalur,11.13849,79.07556,29144,Tamil Nadu,Ariyalur
Arimalam,10.25498,78.88403,8948,Tamil Nadu,Pudukkottai
Arcot,12.90569,79.31897,55955,Tamil Nadu,Ranipet district
Aruvankad,11.36315,76.7579,5175,Tamil Nadu,Nilgiris
Aravakkurichchi,10.77598,77.90869,12412,Tamil Nadu,Karur
Araria,26.14934,87.51323,79021,Bihar,Araria
Arantangi,10.17235,78.99118,40814,Tamil Nadu,Pudukkottai
Arni,12.66771,79.28529,63671,Tamil Nadu,Tiruvannamalai
Arangaon,19.02681,74.71487,29591,Maharashtra,Ahmadnagar
Arang,21.19639,81.96912,19091,Chhattisgarh,Raipur
Aramboli,8.24962,77.52161,22846,Tamil Nadu,Kanniyakumari
Arambol,15.68681,73.70449,10000,Goa,North Goa
Arambagh,22.88333,87.78333,60639,West Bengal,Hugli
Arakkonam,13.08449,79.67053,79080,Tamil Nadu,Ranipet district
Arrah,25.55629,84.66335,261430,Bihar,Bhojpur
Aonla,28.27402,79.16521,50011,Uttar Pradesh,Bareilly
Anupshahr,28.35748,78.26914,25306,Uttar Pradesh,Bulandshahr
Anuppur,23.10344,81.69083,19899,Madhya Pradesh,Anuppur
Anupgarh,29.19111,73.20861,33309,Rajasthan,Ganganagar
Antu,26.05654,81.90267,8316,Uttar Pradesh,District Pratapgarh
Antri,26.05804,78.21027,9949,Madhya Pradesh,Gwalior
Antagarh,20.09256,81.1586,6777,Chhattisgarh,Uttar Bastar Kanker
Anta,25.15,76.3,32377,Rajasthan,Baran
Anshing,20.0409,77.31501,19000,Maharashtra,Washim
Annur,11.23616,77.10514,20079,Tamil Nadu,Coimbatore
Annigeri,15.42513,75.4335,28267,Karnataka,Dharwad
Annavasal,10.4606,78.70029,8906,Tamil Nadu,Pudukkottai
Annamalainagar,11.4,79.73333,16289,Tamil Nadu,Cuddalore
Ankola,14.66049,74.3047,22249,Karnataka,Uttar Kannada
Ankleshwar,21.63236,72.99001,89457,Gujarat,Bharuch
Anjuna,15.58005,73.74487,9636,Goa,North Goa
Anjar,23.11316,70.02671,87183,Gujarat,Kutch
Anjangaon,21.16516,77.3091,56380,Maharashtra,Amravati Division
